id,email,external_id,date_created,admin,category,sync_date
13408,134083789@email.com,student_276,2019-03-04 00:00:00,1,12,2019-03-05 00:00:00
14827,148273337@email.com,student_5900,2019-01-07 00:00:00,0,1,2019-01-08 00:00:00
10550,105507812@email.com,student_1486,2020-05-26 00:00:00,1,1,2020-05-27 00:00:00
25815,25815812@email.com,student_2322,2019-08-14 00:00:00,0,0,2019-08-15 00:00:00
8098,80984713@email.com,student_3217,2019-08-05 00:00:00,1,6,2019-08-06 00:00:00
6420,64209565@email.com,student_955,2019-07-28 00:00:00,0,11,2019-07-29 00:00:00
150,150746@email.com,student_619,2020-01-31 00:00:00,1,3,2020-02-01 00:00:00
16859,168594114@email.com,student_1657,2019-06-14 00:00:00,0,11,2019-06-15 00:00:00
11808,118087626@email.com,student_4652,2019-10-12 00:00:00,1,0,2019-10-13 00:00:00
19386,193869527@email.com,student_5976,2019-07-04 00:00:00,0,12,2019-07-05 00:00:00
25558,255583095@email.com,student_8928,2019-06-11 00:00:00,0,7,2019-06-12 00:00:00
18070,180707032@email.com,student_3857,2020-05-06 00:00:00,1,2,2020-05-07 00:00:00
8475,84752706@email.com,student_4919,2019-04-11 00:00:00,0,8,2019-04-12 00:00:00
913,9137534@email.com,student_8698,2019-01-16 00:00:00,1,2,2019-01-17 00:00:00
14990,14990406@email.com,student_4836,2019-04-26 00:00:00,0,4,2019-04-27 00:00:00
14976,149761768@email.com,student_1518,2019-06-25 00:00:00,0,3,2019-06-26 00:00:00
18057,180571335@email.com,student_6174,2019-07-31 00:00:00,0,11,2019-08-01 00:00:00
18746,187462084@email.com,student_6340,2019-05-14 00:00:00,0,0,2019-05-15 00:00:00
3444,3444582@email.com,student_3764,2019-07-09 00:00:00,0,5,2019-07-10 00:00:00
23545,235453656@email.com,student_7815,2020-07-04 00:00:00,0,11,2020-07-05 00:00:00
10097,10097131@email.com,student_7296,2019-05-04 00:00:00,1,5,2019-05-05 00:00:00
25623,25623579@email.com,student_3634,2020-04-28 00:00:00,0,10,2020-04-29 00:00:00
17428,174281037@email.com,student_6377,2019-08-10 00:00:00,0,10,2019-08-11 00:00:00
11736,117362398@email.com,student_6985,2019-01-24 00:00:00,1,6,2019-01-25 00:00:00
5611,56115789@email.com,student_8130,2020-01-23 00:00:00,1,9,2020-01-24 00:00:00
19816,198167408@email.com,student_3928,2019-04-16 00:00:00,1,5,2019-04-17 00:00:00
24291,242913335@email.com,student_5242,2019-08-03 00:00:00,0,7,2019-08-04 00:00:00
16577,165771168@email.com,student_1528,2019-05-13 00:00:00,1,2,2019-05-14 00:00:00
16706,167066519@email.com,student_2150,2019-05-05 00:00:00,1,1,2019-05-06 00:00:00
15432,154325538@email.com,student_2911,2020-02-15 00:00:00,1,7,2020-02-16 00:00:00
13658,136588552@email.com,student_363,2020-07-26 00:00:00,0,6,2020-07-27 00:00:00
17880,178803311@email.com,student_1030,2019-12-20 00:00:00,1,9,2019-12-21 00:00:00
15229,152296335@email.com,student_9414,2020-06-21 00:00:00,1,9,2020-06-22 00:00:00
2255,22558634@email.com,student_7894,2019-10-03 00:00:00,1,6,2019-10-04 00:00:00
899,8996419@email.com,student_6812,2019-07-10 00:00:00,1,11,2019-07-11 00:00:00
18810,188104873@email.com,student_1580,2020-04-20 00:00:00,0,10,2020-04-21 00:00:00
3279,32797835@email.com,student_9038,2019-02-16 00:00:00,1,5,2019-02-17 00:00:00
637,6379339@email.com,student_4454,2019-07-04 00:00:00,0,4,2019-07-05 00:00:00
27423,274232679@email.com,student_9019,2020-01-17 00:00:00,1,8,2020-01-18 00:00:00
15239,152394599@email.com,student_5481,2019-11-08 00:00:00,0,11,2019-11-09 00:00:00
16185,161855069@email.com,student_1050,2020-04-05 00:00:00,1,1,2020-04-06 00:00:00
26361,263619166@email.com,student_6585,2020-06-21 00:00:00,1,2,2020-06-22 00:00:00
4840,48403555@email.com,student_9417,2020-01-25 00:00:00,1,8,2020-01-26 00:00:00
923,9237670@email.com,student_8313,2019-08-01 00:00:00,0,4,2019-08-02 00:00:00
3015,30158918@email.com,student_480,2019-02-04 00:00:00,1,12,2019-02-05 00:00:00
12443,124436151@email.com,student_9318,2020-07-23 00:00:00,0,1,2020-07-24 00:00:00
6405,64051696@email.com,student_8640,2019-10-09 00:00:00,0,12,2019-10-10 00:00:00
8142,81427697@email.com,student_6705,2020-06-02 00:00:00,1,7,2020-06-03 00:00:00
2109,21095230@email.com,student_143,2019-12-21 00:00:00,0,2,2019-12-22 00:00:00
24714,247143670@email.com,student_5202,2019-09-15 00:00:00,1,3,2019-09-16 00:00:00
3866,38668602@email.com,student_7719,2019-11-23 00:00:00,1,9,2019-11-24 00:00:00
19803,198037861@email.com,student_5034,2020-02-09 00:00:00,0,4,2020-02-10 00:00:00
19191,191912990@email.com,student_6763,2019-02-09 00:00:00,1,4,2019-02-10 00:00:00
21878,21878684@email.com,student_5745,2020-01-07 00:00:00,1,12,2020-01-08 00:00:00
8419,84195058@email.com,student_866,2019-01-19 00:00:00,1,1,2019-01-20 00:00:00
18773,187738909@email.com,student_3901,2020-02-02 00:00:00,0,12,2020-02-03 00:00:00
4815,48155702@email.com,student_2598,2019-05-29 00:00:00,1,9,2019-05-30 00:00:00
5282,52821614@email.com,student_1956,2019-10-08 00:00:00,0,1,2019-10-09 00:00:00
7797,77977429@email.com,student_6524,2019-01-04 00:00:00,0,0,2019-01-05 00:00:00
6899,68999045@email.com,student_9188,2019-09-12 00:00:00,0,0,2019-09-13 00:00:00
21964,219647758@email.com,student_6015,2020-04-04 00:00:00,0,0,2020-04-05 00:00:00
19716,197163907@email.com,student_1693,2019-04-13 00:00:00,1,3,2019-04-14 00:00:00
10897,108971066@email.com,student_2431,2020-02-21 00:00:00,1,9,2020-02-22 00:00:00
16880,168809363@email.com,student_1847,2019-12-01 00:00:00,0,12,2019-12-02 00:00:00
2400,24001946@email.com,student_4846,2019-11-28 00:00:00,1,12,2019-11-29 00:00:00
21913,219137882@email.com,student_55,2019-04-15 00:00:00,0,1,2019-04-16 00:00:00
20850,208508348@email.com,student_4685,2019-08-25 00:00:00,0,8,2019-08-26 00:00:00
6425,64255909@email.com,student_17,2020-05-15 00:00:00,1,4,2020-05-16 00:00:00
15067,15067766@email.com,student_4934,2020-02-20 00:00:00,0,2,2020-02-21 00:00:00
23953,239532018@email.com,student_7427,2020-07-07 00:00:00,0,9,2020-07-08 00:00:00
23429,234295235@email.com,student_2294,2020-03-15 00:00:00,0,7,2020-03-16 00:00:00
2407,24075772@email.com,student_3079,2019-03-17 00:00:00,1,2,2019-03-18 00:00:00
24497,24497407@email.com,student_8642,2019-01-23 00:00:00,1,5,2019-01-24 00:00:00
6649,66499363@email.com,student_3881,2020-01-29 00:00:00,0,12,2020-01-30 00:00:00
26373,263732050@email.com,student_8682,2020-05-19 00:00:00,1,1,2020-05-20 00:00:00
11886,118863234@email.com,student_2122,2019-07-27 00:00:00,1,2,2019-07-28 00:00:00
9620,96202540@email.com,student_1808,2019-05-29 00:00:00,0,12,2019-05-30 00:00:00
5588,55888727@email.com,student_9486,2019-07-18 00:00:00,1,6,2019-07-19 00:00:00
16619,166192441@email.com,student_6304,2019-04-18 00:00:00,1,6,2019-04-19 00:00:00
13657,136578255@email.com,student_4236,2019-11-28 00:00:00,0,0,2019-11-29 00:00:00
12293,122931683@email.com,student_5936,2019-09-02 00:00:00,1,8,2019-09-03 00:00:00
24298,242984999@email.com,student_3946,2019-05-17 00:00:00,1,7,2019-05-18 00:00:00
24214,242146215@email.com,student_6657,2019-04-19 00:00:00,1,4,2019-04-20 00:00:00
730,730437@email.com,student_4746,2019-06-13 00:00:00,0,3,2019-06-14 00:00:00
10247,102476002@email.com,student_1804,2020-08-05 00:00:00,1,6,2020-08-06 00:00:00
27173,271731984@email.com,student_9154,2019-12-27 00:00:00,1,11,2019-12-28 00:00:00
13941,139412116@email.com,student_4019,2019-08-19 00:00:00,1,0,2019-08-20 00:00:00
13741,13741663@email.com,student_2902,2019-07-05 00:00:00,0,9,2019-07-06 00:00:00
8187,81879146@email.com,student_5413,2020-06-11 00:00:00,0,8,2020-06-12 00:00:00
17493,174938872@email.com,student_2444,2020-07-29 00:00:00,0,4,2020-07-30 00:00:00
3339,33397221@email.com,student_5960,2020-01-25 00:00:00,1,4,2020-01-26 00:00:00
23514,235148167@email.com,student_3360,2020-06-19 00:00:00,1,8,2020-06-20 00:00:00
4432,44324397@email.com,student_4095,2019-10-27 00:00:00,1,11,2019-10-28 00:00:00
3351,33519328@email.com,student_3741,2020-01-11 00:00:00,1,8,2020-01-12 00:00:00
26368,263682458@email.com,student_4570,2019-02-08 00:00:00,0,11,2019-02-09 00:00:00
4802,48022598@email.com,student_3681,2020-02-17 00:00:00,0,3,2020-02-18 00:00:00
18842,188424260@email.com,student_999,2019-08-10 00:00:00,0,2,2019-08-11 00:00:00
17607,176073711@email.com,student_4225,2019-05-30 00:00:00,1,5,2019-05-31 00:00:00
10715,107152572@email.com,student_35,2020-03-20 00:00:00,0,10,2020-03-21 00:00:00
26273,262737974@email.com,student_235,2020-05-16 00:00:00,0,11,2020-05-17 00:00:00
10805,10805525@email.com,student_1289,2020-04-09 00:00:00,0,5,2020-04-10 00:00:00
8233,82332062@email.com,student_5558,2020-03-02 00:00:00,0,3,2020-03-03 00:00:00
23080,230803774@email.com,student_6698,2019-11-07 00:00:00,0,11,2019-11-08 00:00:00
20115,201153696@email.com,student_717,2019-01-06 00:00:00,0,8,2019-01-07 00:00:00
8333,83336929@email.com,student_5709,2019-07-09 00:00:00,0,7,2019-07-10 00:00:00
6896,68962248@email.com,student_8450,2020-04-20 00:00:00,1,4,2020-04-21 00:00:00
27747,277476472@email.com,student_3603,2019-09-23 00:00:00,1,0,2019-09-24 00:00:00
22163,221637587@email.com,student_3433,2019-01-31 00:00:00,1,1,2019-02-01 00:00:00
23896,238963024@email.com,student_5950,2019-03-15 00:00:00,0,7,2019-03-16 00:00:00
7767,77676193@email.com,student_5952,2020-06-07 00:00:00,0,4,2020-06-08 00:00:00
3405,34054630@email.com,student_9464,2020-02-29 00:00:00,0,1,2020-03-01 00:00:00
4678,46783133@email.com,student_4702,2019-11-16 00:00:00,1,1,2019-11-17 00:00:00
7550,75503249@email.com,student_8784,2019-11-21 00:00:00,1,6,2019-11-22 00:00:00
19787,197876606@email.com,student_5875,2020-02-02 00:00:00,0,7,2020-02-03 00:00:00
7729,77296718@email.com,student_8412,2019-10-08 00:00:00,0,6,2019-10-09 00:00:00
5507,55073498@email.com,student_2863,2019-05-18 00:00:00,1,12,2019-05-19 00:00:00
16413,164131625@email.com,student_7171,2019-07-12 00:00:00,1,4,2019-07-13 00:00:00
18990,189907197@email.com,student_318,2019-06-10 00:00:00,0,11,2019-06-11 00:00:00
8242,82423564@email.com,student_5779,2019-12-22 00:00:00,0,5,2019-12-23 00:00:00
26904,269042491@email.com,student_5190,2019-11-15 00:00:00,1,1,2019-11-16 00:00:00
1785,1785614@email.com,student_7495,2019-04-27 00:00:00,1,8,2019-04-28 00:00:00
3940,39404084@email.com,student_5190,2019-07-21 00:00:00,0,12,2019-07-22 00:00:00
26501,265019131@email.com,student_7763,2019-05-29 00:00:00,1,5,2019-05-30 00:00:00
23654,23654541@email.com,student_3386,2020-08-06 00:00:00,0,2,2020-08-07 00:00:00
22324,223249237@email.com,student_4301,2019-01-12 00:00:00,0,1,2019-01-13 00:00:00
6084,60848484@email.com,student_2362,2019-05-13 00:00:00,0,9,2019-05-14 00:00:00
7135,71353775@email.com,student_8140,2020-07-05 00:00:00,1,12,2020-07-06 00:00:00
9507,95078515@email.com,student_2938,2019-05-16 00:00:00,1,8,2019-05-17 00:00:00
5378,53781680@email.com,student_3526,2019-01-12 00:00:00,0,12,2019-01-13 00:00:00
24664,246643421@email.com,student_797,2019-05-13 00:00:00,1,7,2019-05-14 00:00:00
20085,200859128@email.com,student_7601,2020-06-17 00:00:00,1,12,2020-06-18 00:00:00
19642,196421765@email.com,student_8368,2019-01-11 00:00:00,1,1,2019-01-12 00:00:00
27712,277126136@email.com,student_787,2019-02-05 00:00:00,1,7,2019-02-06 00:00:00
17980,179806096@email.com,student_6074,2019-02-05 00:00:00,1,1,2019-02-06 00:00:00
25960,259604614@email.com,student_9211,2019-02-10 00:00:00,0,9,2019-02-11 00:00:00
13844,138441413@email.com,student_5667,2019-08-11 00:00:00,0,7,2019-08-12 00:00:00
7559,75591432@email.com,student_4113,2020-06-21 00:00:00,0,0,2020-06-22 00:00:00
26160,261601367@email.com,student_9266,2019-04-29 00:00:00,1,10,2019-04-30 00:00:00
10445,104455687@email.com,student_4326,2019-08-04 00:00:00,1,4,2019-08-05 00:00:00
233,2338232@email.com,student_4483,2019-07-19 00:00:00,1,4,2019-07-20 00:00:00
16627,166274013@email.com,student_5616,2020-05-13 00:00:00,1,9,2020-05-14 00:00:00
11645,116458386@email.com,student_5575,2019-12-22 00:00:00,0,9,2019-12-23 00:00:00
8241,82411970@email.com,student_3172,2019-02-12 00:00:00,0,3,2019-02-13 00:00:00
27303,273036008@email.com,student_9072,2020-06-21 00:00:00,0,6,2020-06-22 00:00:00
18541,18541683@email.com,student_7207,2020-01-18 00:00:00,1,6,2020-01-19 00:00:00
10438,104385744@email.com,student_782,2020-05-04 00:00:00,1,7,2020-05-05 00:00:00
12508,125086353@email.com,student_462,2019-04-18 00:00:00,1,1,2019-04-19 00:00:00
2383,23837119@email.com,student_2409,2019-05-15 00:00:00,0,4,2019-05-16 00:00:00
5024,502460@email.com,student_8665,2019-08-30 00:00:00,1,4,2019-08-31 00:00:00
12596,125963034@email.com,student_2708,2020-05-21 00:00:00,0,6,2020-05-22 00:00:00
17586,175863219@email.com,student_2857,2020-05-04 00:00:00,1,0,2020-05-05 00:00:00
4416,44161395@email.com,student_1579,2019-01-29 00:00:00,0,10,2019-01-30 00:00:00
19349,193492730@email.com,student_4651,2020-05-06 00:00:00,1,0,2020-05-07 00:00:00
12449,124497195@email.com,student_6143,2019-03-26 00:00:00,1,11,2019-03-27 00:00:00
2568,25687364@email.com,student_2676,2020-06-07 00:00:00,1,1,2020-06-08 00:00:00
17242,172426168@email.com,student_2310,2019-08-25 00:00:00,0,6,2019-08-26 00:00:00
18644,186441129@email.com,student_1074,2020-03-01 00:00:00,1,1,2020-03-02 00:00:00
18116,181166178@email.com,student_5201,2019-12-22 00:00:00,0,5,2019-12-23 00:00:00
16008,160081660@email.com,student_1384,2019-12-14 00:00:00,1,4,2019-12-15 00:00:00
27945,279452028@email.com,student_93,2020-07-15 00:00:00,1,2,2020-07-16 00:00:00
19643,196433793@email.com,student_2143,2020-05-11 00:00:00,0,0,2020-05-12 00:00:00
20845,208454654@email.com,student_1890,2019-06-22 00:00:00,0,8,2019-06-23 00:00:00
14535,145357947@email.com,student_2289,2019-01-22 00:00:00,1,0,2019-01-23 00:00:00
9627,96272588@email.com,student_2459,2019-04-30 00:00:00,1,5,2019-05-01 00:00:00
11963,119632902@email.com,student_4218,2019-01-06 00:00:00,0,0,2019-01-07 00:00:00
19549,195492217@email.com,student_5217,2019-01-07 00:00:00,1,2,2019-01-08 00:00:00
21396,213966901@email.com,student_1593,2020-08-15 00:00:00,1,12,2020-08-16 00:00:00
24581,245813678@email.com,student_4464,2019-09-01 00:00:00,1,3,2019-09-02 00:00:00
22530,225304947@email.com,student_340,2020-06-04 00:00:00,1,12,2020-06-05 00:00:00
16152,16152462@email.com,student_8798,2019-05-17 00:00:00,1,9,2019-05-18 00:00:00
3335,33356508@email.com,student_4482,2020-06-30 00:00:00,1,6,2020-07-01 00:00:00
1791,17918842@email.com,student_9282,2019-06-30 00:00:00,0,0,2019-07-01 00:00:00
27989,279891904@email.com,student_4501,2019-10-22 00:00:00,0,10,2019-10-23 00:00:00
12706,127065892@email.com,student_6497,2019-06-06 00:00:00,0,8,2019-06-07 00:00:00
13566,135664754@email.com,student_205,2019-04-02 00:00:00,0,8,2019-04-03 00:00:00
27334,273345200@email.com,student_3027,2019-07-16 00:00:00,0,0,2019-07-17 00:00:00
14739,147394497@email.com,student_6863,2020-04-09 00:00:00,1,4,2020-04-10 00:00:00
13475,134757428@email.com,student_6894,2019-11-07 00:00:00,0,12,2019-11-08 00:00:00
26323,263235728@email.com,student_6575,2020-08-19 00:00:00,1,4,2020-08-20 00:00:00
21208,212087933@email.com,student_747,2019-02-12 00:00:00,0,2,2019-02-13 00:00:00
22446,224462680@email.com,student_1498,2020-04-30 00:00:00,0,9,2020-05-01 00:00:00
17965,179658878@email.com,student_4070,2020-04-14 00:00:00,0,10,2020-04-15 00:00:00
5226,52265234@email.com,student_8453,2019-03-17 00:00:00,1,6,2019-03-18 00:00:00
1035,10354945@email.com,student_6504,2019-09-08 00:00:00,0,5,2019-09-09 00:00:00
8363,83638280@email.com,student_2994,2019-08-08 00:00:00,1,1,2019-08-09 00:00:00
12148,12148542@email.com,student_3038,2019-01-06 00:00:00,0,11,2019-01-07 00:00:00
7469,7469626@email.com,student_2450,2020-05-12 00:00:00,0,4,2020-05-13 00:00:00
3366,33661708@email.com,student_5232,2019-12-15 00:00:00,0,8,2019-12-16 00:00:00
14286,142861323@email.com,student_5132,2020-04-07 00:00:00,1,11,2020-04-08 00:00:00
27043,27043564@email.com,student_9423,2020-07-27 00:00:00,1,11,2020-07-28 00:00:00
20631,206319378@email.com,student_7775,2019-07-16 00:00:00,0,1,2019-07-17 00:00:00
24466,244661521@email.com,student_1019,2020-08-20 00:00:00,1,2,2020-08-21 00:00:00
7726,77263024@email.com,student_2578,2019-02-23 00:00:00,1,1,2019-02-24 00:00:00
9733,97334155@email.com,student_7507,2020-02-04 00:00:00,1,8,2020-02-05 00:00:00
2654,26542479@email.com,student_473,2019-06-08 00:00:00,1,10,2019-06-09 00:00:00
12184,1218450@email.com,student_5945,2019-05-27 00:00:00,1,2,2019-05-28 00:00:00
23863,238631894@email.com,student_8572,2019-07-24 00:00:00,1,9,2019-07-25 00:00:00
10021,10021283@email.com,student_444,2020-04-08 00:00:00,0,12,2020-04-09 00:00:00
154,1548540@email.com,student_3814,2020-04-12 00:00:00,0,3,2020-04-13 00:00:00
5057,50574133@email.com,student_4929,2019-09-12 00:00:00,1,1,2019-09-13 00:00:00
12322,123227186@email.com,student_9169,2020-02-20 00:00:00,1,8,2020-02-21 00:00:00
9561,95616133@email.com,student_4433,2019-04-09 00:00:00,0,5,2019-04-10 00:00:00
4009,400969@email.com,student_2600,2019-06-05 00:00:00,1,1,2019-06-06 00:00:00
20597,205979241@email.com,student_1424,2019-04-12 00:00:00,1,8,2019-04-13 00:00:00
3327,33274225@email.com,student_8637,2020-02-15 00:00:00,1,0,2020-02-16 00:00:00
26231,26231645@email.com,student_4260,2020-06-23 00:00:00,0,8,2020-06-24 00:00:00
26897,268978403@email.com,student_5678,2020-08-08 00:00:00,0,6,2020-08-09 00:00:00
9075,90758398@email.com,student_129,2019-02-20 00:00:00,1,6,2019-02-21 00:00:00
12125,121256914@email.com,student_605,2019-04-12 00:00:00,0,3,2019-04-13 00:00:00
2142,21424270@email.com,student_8460,2019-02-04 00:00:00,1,6,2019-02-05 00:00:00
6297,62974837@email.com,student_3020,2020-07-13 00:00:00,1,1,2020-07-14 00:00:00
21691,216913518@email.com,student_4531,2020-06-24 00:00:00,0,8,2020-06-25 00:00:00
16093,160936947@email.com,student_863,2019-06-26 00:00:00,0,1,2019-06-27 00:00:00
21356,21356669@email.com,student_807,2020-04-18 00:00:00,1,9,2020-04-19 00:00:00
18710,187105052@email.com,student_5571,2019-08-11 00:00:00,0,0,2019-08-12 00:00:00
25274,2527469@email.com,student_3187,2020-02-07 00:00:00,1,8,2020-02-08 00:00:00
9135,91356852@email.com,student_6668,2019-05-11 00:00:00,1,8,2019-05-12 00:00:00
13282,132823719@email.com,student_6118,2020-05-17 00:00:00,0,10,2020-05-18 00:00:00
3771,3771127@email.com,student_9042,2019-09-10 00:00:00,0,12,2019-09-11 00:00:00
21667,216673721@email.com,student_2739,2020-03-31 00:00:00,1,3,2020-04-01 00:00:00
18261,182615120@email.com,student_7224,2019-05-08 00:00:00,0,6,2019-05-09 00:00:00
23897,238972688@email.com,student_3600,2020-01-30 00:00:00,0,4,2020-01-31 00:00:00
4441,44415669@email.com,student_5977,2019-12-06 00:00:00,1,2,2019-12-07 00:00:00
20195,201959463@email.com,student_7284,2020-01-16 00:00:00,1,8,2020-01-17 00:00:00
21927,219273625@email.com,student_297,2020-01-10 00:00:00,0,8,2020-01-11 00:00:00
10139,101396826@email.com,student_1959,2020-08-13 00:00:00,0,3,2020-08-14 00:00:00
16194,161948579@email.com,student_3008,2020-05-11 00:00:00,0,8,2020-05-12 00:00:00
27184,271842142@email.com,student_1682,2020-05-19 00:00:00,0,9,2020-05-20 00:00:00
20756,207564196@email.com,student_1045,2019-08-16 00:00:00,1,2,2019-08-17 00:00:00
24541,24541696@email.com,student_5640,2019-05-16 00:00:00,1,0,2019-05-17 00:00:00
19832,19832932@email.com,student_3228,2020-06-08 00:00:00,0,11,2020-06-09 00:00:00
15404,154042642@email.com,student_8246,2020-01-02 00:00:00,0,1,2020-01-03 00:00:00
20435,20435973@email.com,student_5347,2019-05-20 00:00:00,1,5,2019-05-21 00:00:00
2032,20328153@email.com,student_5041,2019-01-05 00:00:00,0,0,2019-01-06 00:00:00
17137,171372228@email.com,student_1763,2019-07-21 00:00:00,0,12,2019-07-22 00:00:00
6175,6175709@email.com,student_3693,2019-04-07 00:00:00,1,5,2019-04-08 00:00:00
16019,160197288@email.com,student_6174,2019-07-24 00:00:00,1,2,2019-07-25 00:00:00
23474,234742069@email.com,student_7551,2019-11-10 00:00:00,1,12,2019-11-11 00:00:00
10938,109387050@email.com,student_112,2019-06-12 00:00:00,0,9,2019-06-13 00:00:00
26934,269347536@email.com,student_6475,2019-12-14 00:00:00,1,9,2019-12-15 00:00:00
3159,31597204@email.com,student_1174,2019-07-16 00:00:00,1,4,2019-07-17 00:00:00
5180,51803812@email.com,student_7148,2019-03-26 00:00:00,1,0,2019-03-27 00:00:00
26430,264306854@email.com,student_8340,2020-03-15 00:00:00,0,1,2020-03-16 00:00:00
10980,109808211@email.com,student_3745,2019-01-14 00:00:00,0,10,2019-01-15 00:00:00
7348,73481509@email.com,student_2370,2019-10-30 00:00:00,1,12,2019-10-31 00:00:00
12867,128671874@email.com,student_4371,2020-06-26 00:00:00,1,10,2020-06-27 00:00:00
17797,177979008@email.com,student_5154,2019-06-08 00:00:00,0,3,2019-06-09 00:00:00
2694,2694641@email.com,student_5766,2019-04-15 00:00:00,1,0,2019-04-16 00:00:00
9326,93264217@email.com,student_398,2019-10-29 00:00:00,0,2,2019-10-30 00:00:00
1401,14015433@email.com,student_1568,2019-01-11 00:00:00,1,7,2019-01-12 00:00:00
8317,8317621@email.com,student_4793,2020-06-21 00:00:00,0,8,2020-06-22 00:00:00
6806,68064588@email.com,student_2835,2019-03-18 00:00:00,0,6,2019-03-19 00:00:00
10557,105579145@email.com,student_8062,2020-06-29 00:00:00,1,6,2020-06-30 00:00:00
23312,233121285@email.com,student_5222,2019-05-22 00:00:00,0,1,2019-05-23 00:00:00
4652,46521696@email.com,student_6637,2020-04-13 00:00:00,0,6,2020-04-14 00:00:00
11229,112292703@email.com,student_5880,2019-06-22 00:00:00,0,1,2019-06-23 00:00:00
18429,184295029@email.com,student_8726,2019-08-14 00:00:00,0,6,2019-08-15 00:00:00
4157,41573231@email.com,student_4584,2020-05-07 00:00:00,1,1,2020-05-08 00:00:00
2519,25197860@email.com,student_8632,2020-08-02 00:00:00,1,7,2020-08-03 00:00:00
17436,174367297@email.com,student_92,2019-07-07 00:00:00,1,1,2019-07-08 00:00:00
13951,139514033@email.com,student_4833,2019-10-18 00:00:00,1,8,2019-10-19 00:00:00
373,3734486@email.com,student_5591,2019-07-01 00:00:00,1,12,2019-07-02 00:00:00
12835,128355010@email.com,student_3070,2019-02-19 00:00:00,1,1,2019-02-20 00:00:00
4598,45983386@email.com,student_5551,2020-03-02 00:00:00,0,4,2020-03-03 00:00:00
11001,110016237@email.com,student_7388,2019-01-28 00:00:00,1,1,2019-01-29 00:00:00
12231,122315424@email.com,student_6235,2019-01-11 00:00:00,1,2,2019-01-12 00:00:00
25016,250167918@email.com,student_4556,2020-03-31 00:00:00,1,5,2020-04-01 00:00:00
20046,200469100@email.com,student_3827,2019-11-20 00:00:00,0,3,2019-11-21 00:00:00
7396,73967047@email.com,student_1029,2019-12-25 00:00:00,0,12,2019-12-26 00:00:00
24627,246271593@email.com,student_6532,2020-08-01 00:00:00,1,7,2020-08-02 00:00:00
21144,211447423@email.com,student_3803,2020-06-01 00:00:00,0,1,2020-06-02 00:00:00
5483,5483576@email.com,student_6727,2020-06-05 00:00:00,1,2,2020-06-06 00:00:00
2695,26953073@email.com,student_1898,2019-05-26 00:00:00,0,12,2019-05-27 00:00:00
15289,152895615@email.com,student_588,2019-07-29 00:00:00,0,0,2019-07-30 00:00:00
12676,12676544@email.com,student_8407,2019-12-25 00:00:00,1,9,2019-12-26 00:00:00
5688,56884158@email.com,student_161,2019-06-16 00:00:00,0,10,2019-06-17 00:00:00
6501,65013679@email.com,student_7329,2019-09-08 00:00:00,1,11,2019-09-09 00:00:00
26084,260849067@email.com,student_8973,2019-08-04 00:00:00,1,12,2019-08-05 00:00:00
9339,93399503@email.com,student_5747,2020-05-29 00:00:00,0,2,2020-05-30 00:00:00
13305,13305283@email.com,student_5453,2020-06-23 00:00:00,0,6,2020-06-24 00:00:00
25323,253234638@email.com,student_3029,2020-02-22 00:00:00,1,8,2020-02-23 00:00:00
22307,223072615@email.com,student_1251,2019-07-06 00:00:00,1,8,2019-07-07 00:00:00
6815,68156276@email.com,student_5972,2020-04-22 00:00:00,1,1,2020-04-23 00:00:00
19494,194949153@email.com,student_4126,2019-09-09 00:00:00,0,5,2019-09-10 00:00:00
23898,238986095@email.com,student_1336,2020-02-22 00:00:00,0,9,2020-02-23 00:00:00
8375,83756627@email.com,student_521,2019-12-11 00:00:00,0,4,2019-12-12 00:00:00
26819,268198438@email.com,student_567,2019-05-28 00:00:00,1,11,2019-05-29 00:00:00
2592,25921031@email.com,student_4625,2019-01-08 00:00:00,0,8,2019-01-09 00:00:00
18287,182872232@email.com,student_3440,2019-05-18 00:00:00,1,2,2019-05-19 00:00:00
26370,263704884@email.com,student_1252,2020-03-05 00:00:00,0,8,2020-03-06 00:00:00
14837,148375152@email.com,student_3934,2019-11-14 00:00:00,0,2,2019-11-15 00:00:00
14154,141548665@email.com,student_3722,2020-03-27 00:00:00,1,4,2020-03-28 00:00:00
1800,18003800@email.com,student_4332,2019-08-31 00:00:00,1,2,2019-09-01 00:00:00
24240,242401997@email.com,student_4164,2020-02-02 00:00:00,0,0,2020-02-03 00:00:00
8136,81363898@email.com,student_410,2019-01-12 00:00:00,0,5,2019-01-13 00:00:00
17202,172026329@email.com,student_6774,2020-01-02 00:00:00,0,2,2020-01-03 00:00:00
15259,152598757@email.com,student_302,2020-08-12 00:00:00,1,2,2020-08-13 00:00:00
3897,38977135@email.com,student_4462,2019-05-07 00:00:00,1,7,2019-05-08 00:00:00
24184,241848685@email.com,student_9317,2019-06-11 00:00:00,0,5,2019-06-12 00:00:00
8122,81221555@email.com,student_1995,2020-05-18 00:00:00,0,12,2020-05-19 00:00:00
25011,25011196@email.com,student_8317,2020-08-22 00:00:00,0,8,2020-08-23 00:00:00
3860,38605953@email.com,student_905,2019-08-16 00:00:00,0,11,2019-08-17 00:00:00
7848,7848805@email.com,student_4875,2019-03-29 00:00:00,1,12,2019-03-30 00:00:00
17798,17798832@email.com,student_2062,2020-06-01 00:00:00,1,5,2020-06-02 00:00:00
12344,123442165@email.com,student_5596,2020-03-19 00:00:00,0,9,2020-03-20 00:00:00
